v_rid,name,branch,addr,road_addr,phone,lat,lng,score,user_score,review_cnt,category,area,open_status,image,profile_url
gCYeg2BJEvqp,프로토콜,,서울특별시 서대문구 연희동 137-1,서울특별시 서대문구 연희로 109 2층,0507-1389-6159,37.5677946,126.9313914,79,4.4,20,"카페, 로스터리카페",연희동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260315075024588_photo_7bd001765a80.webp,https://www.diningcode.com/profile.php?rid=gCYeg2BJEvqp
u6CE1PCdl8xv,TIMT,,서울특별시 종로구 내수동 110-33 익근빌딩,서울특별시 종로구 경희궁2길 14 익근빌딩 지상층,0507-1415-0319,37.5729365,126.9716476,78,4.4,11,"커피, 로스터리카페",광화문,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251001022339_photo1_VqmGpLybPOZz.webp,https://www.diningcode.com/profile.php?rid=u6CE1PCdl8xv
3WCZFydBbQ1h,나무사이로,,경기도 성남시 분당구 석운동 53-8,경기도 성남시 분당구 석운로 194 나무사이로,070-4196-0885,37.3797901,127.0459927,78,4,18,"커피, 로스터리카페",분당,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250812063831640_photo_48ffb5c77542.webp,https://www.diningcode.com/profile.php?rid=3WCZFydBbQ1h
JKtxFa90Ke9I,로코랩,,서울특별시 종로구 종로2가 9 1층,서울특별시 종로구 종로 69 1층 로코랩,0507-1371-6877,37.5703907,126.9849981,78,4.5,15,"카페, 로스터리카페",종각역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260504095159475_photo_60bf9909e793.webp,https://www.diningcode.com/profile.php?rid=JKtxFa90Ke9I
JQNdSPPNwLZR,매뉴팩트커피,,서울특별시 서대문구 연희동 130-2,서울특별시 서대문구 연희로11길 29 2층,02-6406-8777,37.5677933,126.9296211,78,4.2,33,"커피, 로스터리카페",연희동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260219121219208_photo_f36ee5025da3.webp,https://www.diningcode.com/profile.php?rid=JQNdSPPNwLZR
lXBRTRDnLMgu,먼스커피바,,부산 부산진구 전포동 204-24,부산광역시 부산진구 동성로87번길 5 1층,0507-1351-1850,35.1581383,129.0679172,78,4.3,17,"커피, 로스터리카페",전포,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260514020228099_photo_f76b422cd508.webp,https://www.diningcode.com/profile.php?rid=lXBRTRDnLMgu
iAPFRKzM2EJr,비포어 커피 로스터스,,서울특별시 구로구 구로동 197-11 104호,서울특별시 구로구 디지털로31길 62 104호 Befores Coffee Roasters,0507-1350-7024,37.4863429,126.8922306,78,4.7,9,"로스팅, 로스터리카페",구로디지털단지,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260103103321539_photo_2ab46e76d287.webp,https://www.diningcode.com/profile.php?rid=iAPFRKzM2EJr
NPZx520IXFkx,소람,,부산광역시 연제구 연산동 808-19,부산광역시 연제구 중앙천로19번길 44 1층 카페 소람,0507-1432-3313,35.1768751,129.0812452,78,4.7,11,"카페, 로스터리카페",연산,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251225074205_photo1_b7989c6edbd4.webp,https://www.diningcode.com/profile.php?rid=NPZx520IXFkx
4OeF2nVKlS6f,펜타커피랩,,경기도 광주시 초월읍 선동리 332 펜타커피랩,경기도 광주시 초월읍 선장동길16번길 50 2층 펜타커피랩,0507-1354-0194,37.383205,127.3174758,78,4.8,10,"커피, 로스터리카페",경기광주,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251022083400_photo1_443bb4050f34.webp,https://www.diningcode.com/profile.php?rid=4OeF2nVKlS6f
qMym4tKf9j6b,호이폴로이커피로스터스,,서울특별시 노원구 공릉동 509-12,서울특별시 노원구 동일로186길 64 상가,010-2613-5782,37.6252944,127.0765572,78,4.2,12,"커피, 로스터리카페",공릉,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260216012748228_photo_832f79128fbd.webp,https://www.diningcode.com/profile.php?rid=qMym4tKf9j6b
GGWaizYMwf7Y,호커스포커스로스터스,,경기도 평택시 장안동 412-1,경기도 평택시 장안웃길 12 호커스포커스 로스터스,0507-1373-7783,37.063481,127.0762877,78,4.4,15,"브런치카페, 로스터리카페",평택,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251208090456311_photo_16d8dd5e43bf.webp,https://www.diningcode.com/profile.php?rid=GGWaizYMwf7Y
rO20xEHEZoPV,더하우스1932,,서울특별시 중구 만리동1가 62-16,서울특별시 중구 만리재로35길 7 더하우스1932,02-365-1932,37.555548,126.9674035,77,4.1,25,"카페, 로스터리카페",서울역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260212085826953_photo_0172981d92a3.webp,https://www.diningcode.com/profile.php?rid=rO20xEHEZoPV
ToMeWEFCupe4,드렁큰빈,,서울특별시 서초구 반포동 735-23,서울특별시 서초구 사평대로55길 56 B1F-5F,0507-1363-8154,37.5064827,127.0219666,77,4.3,10,"카페, 로스터리카페",신논현,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260420222742_menu1_e297bfa5920f.webp,https://www.diningcode.com/profile.php?rid=ToMeWEFCupe4
bav96hukZN7A,디아트커피,,부산광역시 해운대구 중동 586,부산광역시 해운대구 청사포로128번길 12 디아트커피,051-702-1253,35.1607378,129.1918807,77,4.5,16,"커피, 로스터리카페",청사포,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260101111654504_photo_6a7eedb0c392.webp,https://www.diningcode.com/profile.php?rid=bav96hukZN7A
4TaQ66Nw3jVx,라이크댓커피,,부산광역시 금정구 장전동 145-22 1F,부산광역시 금정구 수림로91번길 51 1F 라이크댓커피,0507-1497-1376,35.2376477,129.0825688,77,4.5,11,"커피, 로스터리카페",부산대,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260331090250997_photo_e05a0490103d.webp,https://www.diningcode.com/profile.php?rid=4TaQ66Nw3jVx
iEcj4kbPT0SX,라파즈,,경기도 수원시 영통구 이의동 1319-9,"경기도 수원시 영통구 센트럴파크로127번길 152 지하1층,1층",0507-2093-7109,37.2940246,127.0557489,77,4.4,14,"카페, 로스터리카페",광교,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260502103400_photo1_b8e00befb7e7.webp,https://www.diningcode.com/profile.php?rid=iEcj4kbPT0SX
BzEb5r4p09ah,로스터스 정진원의커피볶는집,,경기도 안성시 원곡면 칠곡리 378-17,경기도 안성시 원곡면 만세로 1113,0507-1430-3631,37.0468508,127.1565832,77,4,14,"커피, 로스터리카페",안성,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260414105618514_photo_050bcd24f463.webp,https://www.diningcode.com/profile.php?rid=BzEb5r4p09ah
aADDyd2sEWCG,로스팅웨어,,경상남도 진주시 호탄동 830,경상남도 진주시 가호방아길 51-8,055-755-5225,35.1571192,128.1186779,77,4.3,22,"커피, 로스터리카페",진주,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260403094907204_photo_f76b422cd508.webp,https://www.diningcode.com/profile.php?rid=aADDyd2sEWCG
VYoong4JWQf7,로우앤스윗 로스터리,,부산 해운대구 우동 532-17,부산 해운대구 우동1로20번길 19 1층 로우앤스윗 로스터리,0507-1355-7328,35.1641933,129.1576705,77,4.2,22,"커피, 로스터리카페",해리단길,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260426032123_photo1_2QrHLUYBJKJc.webp,https://www.diningcode.com/profile.php?rid=VYoong4JWQf7
fHAO6tH1hWJN,말릭커피,,서울특별시 마포구 서교동 347-30,서울특별시 마포구 와우산로29바길 20 반지층 카페 말릭,070-4226-1004,37.5555292,126.9257122,77,4.3,11,"커피, 로스터리카페",홍대,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260222114415_photo1_c0bf746d5fb2.webp,https://www.diningcode.com/profile.php?rid=fHAO6tH1hWJN
uWyOSrr4V8DR,비전스트롤 연희 로스터리,,서울특별시 서대문구 연희동 128-3,서울특별시 서대문구 연희로11가길 24 1층,0507-1497-1002,37.5673626,126.9285155,77,4.4,9,"커피, 로스터리카페",연희동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260223092947_photo1_5a9e1cbc64da.webp,https://www.diningcode.com/profile.php?rid=uWyOSrr4V8DR
Fn9tC0kqfpyM,빌리프커피,,서울특별시 마포구 서교동 384-3,서울특별시 마포구 양화로11길 50 해동빌딩 1층~지하1층,0507-1374-3101,37.5523005,126.9140322,77,3.9,48,"커피, 로스터리카페",합정,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260212103549_photo1_0611ff8ac8f7.webp,https://www.diningcode.com/profile.php?rid=Fn9tC0kqfpyM
N8hmak2FumSX,사이먼커피,,부산광역시 연제구 연산동 1332-4,부산광역시 연제구 중앙대로1056번길 2 1층,0507-1352-8811,35.1823317,129.0790571,77,4.4,21,"커피, 로스터리카페",연산,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260108102150_photo1_ee1265eded90.webp,https://www.diningcode.com/profile.php?rid=N8hmak2FumSX
9uK3fBJbCh5l,산체스커피로스터스,,서울시 송파구 오금동 61-10,서울특별시 송파구 성내천로8길 3 1층 산체스커피,010-7488-2491,37.5022528,127.136131,77,4.6,11,"카페, 로스터리카페",오금동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260316014146529_photo_6e3f58530398.webp,https://www.diningcode.com/profile.php?rid=9uK3fBJbCh5l
sFStWXzuI9x9,스팅프리 커피웍스,,부산 동구 초량동 1197-4,부산 동구 중앙대로226번길 7-7 1층,0507-1359-5327,35.1173523,129.0420159,77,4.4,8,"커피, 로스터리카페",부산역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260515054147147_photo_19d836f7ee38.webp,https://www.diningcode.com/profile.php?rid=sFStWXzuI9x9
FaGVRixU9N4X,어라우즈로스터리,,부산 강서구 명지동 1278-1,부산광역시 강서구 르노삼성대로 630 어라우즈로스터리,051-271-3300,35.1038551,128.9300393,77,4,30,"커피, 로스터리카페",명지,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260503082242_photo1_d672a5737782.webp,https://www.diningcode.com/profile.php?rid=FaGVRixU9N4X
aGQKFVkHhNbm,어펜드 커피로스터스,,서울특별시 중구 을지로2가 199-46 충일빌딩 2층,서울특별시 중구 명동3길 17 충일빌딩 2층,02-779-9578,37.5645736,126.9834312,77,4.3,11,"커피, 로스터리카페",명동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260122121134657_photo_69be5a16447c.webp,https://www.diningcode.com/profile.php?rid=aGQKFVkHhNbm
xvYjlSNGMSGW,오아스 로스터스,,부산광역시 수영구 광안동 145-36,부산광역시 수영구 광안로21번길 23 1층 102호(광안동),0507-1474-7584,35.1575069,129.1151569,77,4.5,12,"커피, 로스터리카페",광안리,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251022183503_photo1_0c614b0a68cb.webp,https://www.diningcode.com/profile.php?rid=xvYjlSNGMSGW
3c56bFnMeBym,이구동성 로스터리카페,,경기도 남양주시 별내동 2190-16,경기도 남양주시 덕송3로 45-71 이구동성로스터리카페,0507-1317-6573,37.6684586,127.1107178,77,4.1,14,"카페, 로스터리카페",별내,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260506085116651_photo_cbe6058acbb1.webp,https://www.diningcode.com/profile.php?rid=3c56bFnMeBym
UvU8CgZMfUkP,카페 이목,,충청북도 음성군 삼성면 청용리 산48-6,충청북도 음성군 삼성면 대청로 189 카페이목,0507-1415-5890,36.995622,127.4655906,77,4.6,10,"카페, 로스터리카페",음성,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260215165544_photo1_6c7510d6698c.webp,https://www.diningcode.com/profile.php?rid=UvU8CgZMfUkP
1kKho4yf3Fti,캐시미어커피,,서울특별시 중구 충무로3가 28-1,서울특별시 중구 수표로6길 33-2 1층,0507-1349-5918,37.5628725,126.9923495,77,4.6,13,"커피, 로스터리카페",충무로,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251218124930_menu1_cee86c0f9c03.webp,https://www.diningcode.com/profile.php?rid=1kKho4yf3Fti
ARe0eCAEhKkh,코드라인,,경기 용인시 처인구 양지읍 대대리 620,경기 용인시 처인구 양지읍 한터로 687-22 코드라인,031-336-0331,37.2628161,127.27853,77,4.5,12,"카페, 로스터리카페",용인,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260516090301_photo1_1cc24bc3de58.webp,https://www.diningcode.com/profile.php?rid=ARe0eCAEhKkh
MS3fJjwRXOH0,트래버틴,,서울시 용산구 한강로3가 40-317,서울특별시 용산구 한강대로7길 18-7,070-8862-6003,37.5248744,126.9620815,77,4.1,18,"커피, 로스터리카페",용산역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250921105836_photo1_394db3cb2fa0.webp,https://www.diningcode.com/profile.php?rid=MS3fJjwRXOH0
shLF9mcrLmnd,페리아 커피,,경기도 남양주시 와부읍 팔당리 578-4,경기도 남양주시 와부읍 팔당로81번길 88-3 1층,0507-1360-0714,37.5551331,127.238781,77,4.5,13,"카페, 로스터리카페",팔당,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250803093431_photo1_pgUOJGWV6Y2k.webp,https://www.diningcode.com/profile.php?rid=shLF9mcrLmnd
gP5K4DtpTNTO,프리퍼,,서울특별시 서초구 서초동 1475-5,서울특별시 서초구 반포대로5길 4 성원빌딩 1층,02-2690-0962,37.4820737,127.0114945,77,4.3,20,"커피, 로스터리카페",예술의전당,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260108231522_photo1_f15f200f0b67.webp,https://www.diningcode.com/profile.php?rid=gP5K4DtpTNTO
m2F8zh7NqH2L,헤베커피,,서울특별시 중구 필동2가 98-1,서울특별시 중구 필동로 32 낙원빌딩 1층,0507-1322-0318,37.5587175,126.9960127,77,4.5,11,"커피, 로스터리카페",동국대,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260121084520_photo1_d3dfa0fb8295.webp,https://www.diningcode.com/profile.php?rid=m2F8zh7NqH2L
LIEBT5S7qamF,헬무트커피,,서울특별시 서초구 방배동 453-22,서울특별시 서초구 방배천로6길 3-10 헬무트커피로스터스,070-7776-3748,37.4799458,126.9828466,77,4.3,36,"카페, 로스터리카페",사당,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260502040849_photo1_5f7ecbd1f400.webp,https://www.diningcode.com/profile.php?rid=LIEBT5S7qamF
SDYbBi0NjdMw,7HUNDRED,,강원도 평창군 대관령면 횡계리 661-173,강원도 평창군 대관령면 강변길 93,033-333-5236,37.6697443,128.7093841,76,4.6,14,"커피, 로스터리카페",평창,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260416022801715_photo_9c831e41aff6.webp,https://www.diningcode.com/profile.php?rid=SDYbBi0NjdMw
PXvPuE3FlDNH,FM coffee,,부산시 부산진구 전포동 685-11,부산광역시 부산진구 전포대로199번길 26,0507-1336-0931,35.154595,129.063702,76,4.2,31,"커피, 로스터리카페",전포,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260515105257387_photo_19d836f7ee38.webp,https://www.diningcode.com/profile.php?rid=PXvPuE3FlDNH
xCcc3tKJQ86m,그레이 그리스트밀,,서울특별시 강남구 신사동 522,서울특별시 강남구 압구정로2길 15,02-546-8902,37.5206043,127.0199776,76,3.6,12,"커피, 로스터리카페",가로수길,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250623051204_photo1_v7ueN3fIzBzB.webp,https://www.diningcode.com/profile.php?rid=xCcc3tKJQ86m
5d0xqeEmdxik,노 스모크 위드아웃 파이어,유림점,경기도 수원시 팔달구 교동 43-1 4층,경기도 수원시 팔달구 향교로 115-17 4층,0507-1396-2041,37.2727261,127.0126957,76,4.5,11,"치아바타, 로스터리카페",수원,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260228041801_photo1_wrTPSEpv4a0k.webp,https://www.diningcode.com/profile.php?rid=5d0xqeEmdxik
hLj3tDh4l1Hx,델문도,김녕점,제주특별자치도 제주시 구좌읍 김녕리 462-15,제주특별자치도 제주시 구좌읍 해맞이해안로 140,010-6454-6068,33.5634021,126.7683878,76,4.5,11,"카페, 로스터리카페",김녕,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20241207112036_photo1_b206f6c126af.webp,https://www.diningcode.com/profile.php?rid=hLj3tDh4l1Hx
7ulVyBCDloCC,돌핀커피로스터스,,인천광역시 연수구 송도동 22-18,"인천광역시 연수구 컨벤시아대로130번길 12 대경 스위트리아 1층 109호, 110호",0507-1371-1220,37.3934714,126.6453132,76,4.7,11,"커피, 로스터리카페",송도,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250916071738_photo1_b3a378df7689.webp,https://www.diningcode.com/profile.php?rid=7ulVyBCDloCC
k0qra7tET6z0,리시트,,대구광역시 수성구 수성동1가 106-20 1층,대구광역시 수성구 달구벌대로458길 62 1층(수성동1가),010-8539-5505,35.8569977,128.61202,76,4.8,10,"커피, 로스터리카페",대구수성구,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260216043050_photo1_15d7d19a0e79.webp,https://www.diningcode.com/profile.php?rid=k0qra7tET6z0
Nwf17PCVjn2i,묵리459,,경기 용인시 처인구 이동읍 묵리 459,경기도 용인시 처인구 이동읍 이원로 484 카페 묵리459,0507-1393-4590,37.1691205,127.2384417,76,4.1,46,"카페, 로스터리카페",용인,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260322053612_photo1_982f65b7bbae.webp,https://www.diningcode.com/profile.php?rid=Nwf17PCVjn2i
VgQcqNUFaFQl,뮤게트,,인천광역시 부평구 부평동 211-157 3층,인천광역시 부평구 부평대로36번길 35 3층 뮤게트,0507-1358-1331,37.494824,126.7248622,76,4.5,7,"카페, 로스터리카페",부평,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260517091902_photo1_b206f6c126af.webp,https://www.diningcode.com/profile.php?rid=VgQcqNUFaFQl
0rrFDx2TiZ90,벙커컴퍼니,압구정점,서울특별시 강남구 신사동 607-20,"서울특별시 강남구 언주로167길 23 1,2층",0507-1357-1456,37.5263818,127.0312294,76,4.2,11,"카페, 로스터리카페",압구정,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260407083402_photo1_0b2ea42c4f94.webp,https://www.diningcode.com/profile.php?rid=0rrFDx2TiZ90
j1CRUlCkLl3j,삼원샏,,서울특별시 종로구 명륜4가 103-5,서울특별시 종로구 대학로11길 9-3 삼원샏,0507-1428-0233,37.5821841,127.0012204,76,4.3,32,"카페, 로스터리카페",대학로,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260430114909_photo1_e1fbbd43f2c7.webp,https://www.diningcode.com/profile.php?rid=j1CRUlCkLl3j
